STATE,zipcode,A18425
CA,93041,1232.0
CA,93060,0.0
CA,93060,234.0
CA,93060,509.0
CA,93060,877.0
CA,93060,3685.0
CA,93060,7993.0
CA,93063,101.0
CA,93063,487.0
CA,93063,1782.0
CA,93063,4077.0
CA,93063,22907.0
CA,93063,31582.0
CA,93065,225.0
CA,93065,571.0
CA,93065,2167.0
CA,93065,4941.0
CA,93065,29672.0
CA,93065,65422.0
CA,93066,0.0
CA,93066,0.0
CA,93066,85.0
CA,93066,108.0
CA,93066,1176.0
CA,93066,9703.0
CA,93101,38.0
CA,93101,179.0
CA,93101,421.0
CA,93101,829.0
CA,93101,4898.0
CA,93101,36390.0
CA,93103,0.0
CA,93103,189.0
CA,93103,487.0
CA,93103,621.0
CA,93103,3897.0
CA,93103,28121.0
CA,93105,103.0
CA,93105,442.0
CA,93105,577.0
CA,93105,1405.0
CA,93105,8746.0
CA,93105,58349.0
CA,93108,43.0
CA,93108,280.0
CA,93108,402.0
CA,93108,506.0
CA,93108,3687.0
CA,93108,164731.0
CA,93109,121.0
CA,93109,64.0
CA,93109,339.0
CA,93109,407.0
CA,93109,3470.0
CA,93109,34965.0
CA,93110,0.0
CA,93110,293.0
CA,93110,348.0
CA,93110,751.0
CA,93110,4134.0
CA,93110,52185.0
CA,93111,75.0
CA,93111,242.0
CA,93111,435.0
CA,93111,1075.0
CA,93111,6036.0
CA,93111,41630.0
CA,93117,54.0
CA,93117,138.0
CA,93117,608.0
CA,93117,1353.0
CA,93117,10425.0
CA,93117,25008.0
CA,93202,0.0
CA,93202,0.0
CA,93202,90.0
CA,93202,0.0
CA,93202,0.0
CA,93202,0.0
CA,93203,0.0
CA,93203,28.0
CA,93203,151.0
CA,93203,0.0
CA,93203,190.0
CA,93203,0.0
CA,93204,0.0
CA,93204,0.0
CA,93204,91.0
CA,93204,0.0
CA,93204,124.0
CA,93204,0.0
CA,93205,0.0
CA,93205,0.0
CA,93205,0.0
CA,93205,0.0
CA,93205,0.0
CA,93205,0.0
CA,93206,0.0
CA,93206,0.0
CA,93206,0.0
CA,93206,518.0
CA,93206,0.0
CA,93206,0.0
CA,93210,0.0
CA,93210,45.0
CA,93210,194.0
CA,93210,353.0
CA,93210,870.0
CA,93210,1432.0
CA,93212,0.0
CA,93212,31.0
CA,93212,103.0
CA,93212,153.0
CA,93212,318.0
CA,93212,766.0
CA,93215,0.0
CA,93215,118.0
CA,93215,362.0
CA,93215,390.0
CA,93215,1395.0
CA,93215,1695.0
CA,93219,0.0
CA,93219,0.0
CA,93219,0.0
CA,93219,0.0
CA,93219,0.0
CA,93219,0.0
CA,93221,0.0
CA,93221,90.0
CA,93221,263.0
CA,93221,354.0
CA,93221,2007.0
CA,93221,6069.0
CA,93223,0.0
CA,93223,0.0
CA,93223,67.0
CA,93223,247.0
CA,93223,0.0
CA,93223,0.0
CA,93224,0.0
CA,93224,0.0
CA,93224,0.0
CA,93224,0.0
CA,93224,0.0
CA,93224,0.0
CA,93225,38.0
CA,93225,0.0
CA,93225,100.0
CA,93225,155.0
CA,93225,677.0
CA,93225,478.0
CA,93230,20.0
CA,93230,282.0
CA,93230,1043.0
CA,93230,1698.0
CA,93230,5884.0
CA,93230,10199.0
CA,93235,0.0
CA,93235,0.0
CA,93235,0.0
CA,93235,0.0
CA,93235,0.0
CA,93235,0.0
CA,93238,0.0
CA,93238,0.0
CA,93238,65.0
CA,93238,0.0
CA,93238,530.0
CA,93238,0.0
CA,93239,0.0
CA,93239,0.0
CA,93239,0.0
CA,93239,0.0
CA,93239,0.0
CA,93239,0.0
CA,93240,0.0
CA,93240,0.0
CA,93240,141.0
CA,93240,0.0
CA,93240,386.0
CA,93240,0.0
CA,93241,0.0
CA,93241,29.0
CA,93241,0.0
CA,93241,197.0
CA,93241,0.0
CA,93241,0.0
CA,93242,0.0
CA,93242,0.0
CA,93242,0.0
CA,93242,0.0
CA,93242,551.0
CA,93242,0.0
CA,93244,0.0
CA,93244,0.0
CA,93244,248.0
CA,93244,0.0
CA,93244,0.0
CA,93244,0.0
CA,93245,0.0
CA,93245,162.0
CA,93245,758.0
CA,93245,1001.0
CA,93245,3054.0
CA,93245,3720.0
CA,93247,0.0
CA,93247,57.0
CA,93247,79.0
CA,93247,174.0
CA,93247,1257.0
CA,93247,0.0
CA,93249,0.0
CA,93249,0.0
CA,93249,0.0
CA,93249,0.0
CA,93249,0.0
CA,93249,0.0
CA,93250,0.0
CA,93250,67.0
CA,93250,0.0
CA,93250,100.0
CA,93250,321.0
CA,93250,0.0
CA,93252,0.0
CA,93252,0.0
CA,93252,0.0
CA,93252,0.0
CA,93252,0.0
CA,93252,0.0
CA,93254,0.0
CA,93254,0.0
CA,93254,0.0
CA,93254,0.0
CA,93254,0.0
CA,93254,0.0
CA,93255,0.0
CA,93255,0.0
CA,93255,0.0
CA,93255,0.0
CA,93255,0.0
CA,93255,0.0
CA,93256,0.0
CA,93256,0.0
CA,93256,0.0
CA,93256,0.0
CA,93256,0.0
CA,93256,0.0
CA,93257,40.0
CA,93257,207.0
CA,93257,805.0
CA,93257,1151.0
CA,93257,3008.0
CA,93257,4916.0
CA,93263,0.0
CA,93263,54.0
CA,93263,311.0
CA,93263,571.0
CA,93263,1560.0
CA,93263,3559.0
CA,93265,0.0
CA,93265,0.0
CA,93265,91.0
CA,93265,137.0
CA,93265,950.0
CA,93265,1485.0
CA,93266,0.0
CA,93266,0.0
CA,93266,0.0
CA,93266,0.0
CA,93266,0.0
CA,93266,0.0
CA,93267,0.0
CA,93267,90.0
CA,93267,0.0
CA,93267,0.0
CA,93267,303.0
CA,93267,0.0
CA,93268,0.0
CA,93268,0.0
CA,93268,152.0
CA,93268,249.0
CA,93268,986.0
CA,93268,630.0
CA,93270,0.0
CA,93270,0.0
CA,93270,152.0
CA,93270,0.0
CA,93270,321.0
CA,93270,0.0
CA,93271,0.0
CA,93271,88.0
CA,93271,0.0
CA,93271,104.0
CA,93271,373.0
CA,93271,891.0
CA,93272,0.0
CA,93272,0.0
CA,93272,0.0
CA,93272,0.0
CA,93272,440.0
CA,93272,0.0
CA,93274,25.0
CA,93274,455.0
CA,93274,1262.0
CA,93274,1719.0
CA,93274,5016.0
CA,93274,23950.0
CA,93277,32.0
CA,93277,206.0
CA,93277,808.0
CA,93277,1786.0
CA,93277,5573.0
CA,93277,11960.0
CA,93280,0.0
CA,93280,69.0
CA,93280,164.0
CA,93280,248.0
CA,93280,603.0
CA,93280,976.0
CA,93283,0.0
CA,93283,0.0
CA,93283,0.0
CA,93283,0.0
CA,93283,0.0
CA,93283,0.0
CA,93285,0.0
CA,93285,0.0
CA,93285,0.0
CA,93285,0.0
CA,93285,309.0
CA,93285,0.0
CA,93286,0.0
CA,93286,66.0
CA,93286,0.0
CA,93286,110.0
CA,93286,423.0
CA,93286,768.0
CA,93291,55.0
CA,93291,289.0
CA,93291,1164.0
CA,93291,1989.0
CA,93291,9740.0
CA,93291,31154.0
CA,93292,34.0
CA,93292,225.0
CA,93292,984.0
CA,93292,1351.0
CA,93292,4814.0
CA,93292,8612.0
CA,93301,0.0
CA,93301,59.0
CA,93301,206.0
CA,93301,308.0
CA,93301,930.0
CA,93301,5948.0
CA,93304,0.0
CA,93304,114.0
CA,93304,370.0
CA,93304,510.0
CA,93304,1028.0
CA,93304,435.0
CA,93305,0.0
CA,93305,64.0
CA,93305,281.0
CA,93305,377.0
CA,93305,1088.0
CA,93305,1840.0
CA,93306,68.0
CA,93306,368.0
CA,93306,1120.0
CA,93306,2142.0
CA,93306,7272.0
CA,93306,10307.0
CA,93307,0.0
CA,93307,170.0
CA,93307,559.0
CA,93307,694.0
CA,93307,1241.0
CA,93307,1809.0
CA,93308,34.0
CA,93308,225.0
CA,93308,812.0
CA,93308,1450.0
CA,93308,5227.0
CA,93308,9569.0
CA,93309,61.0
CA,93309,224.0
CA,93309,940.0
CA,93309,1553.0
CA,93309,4936.0
CA,93309,26415.0
CA,93311,142.0
CA,93311,574.0
CA,93311,1389.0
CA,93311,2750.0
CA,93311,13460.0
CA,93311,53873.0
CA,93312,119.0
CA,93312,417.0
CA,93312,1562.0
CA,93312,3445.0
CA,93312,17164.0
CA,93312,22456.0
CA,93313,24.0
CA,93313,362.0
CA,93313,1526.0
CA,93313,2134.0
CA,93313,5223.0
CA,93313,3737.0
CA,93314,40.0
CA,93314,214.0
CA,93314,900.0
CA,93314,1897.0
CA,93314,13765.0
CA,93314,34391.0
CA,93401,72.0
CA,93401,319.0
CA,93401,619.0
CA,93401,1501.0
CA,93401,8567.0
CA,93401,39340.0
CA,93402,0.0
CA,93402,105.0
CA,93402,408.0
CA,93402,763.0
CA,93402,3244.0
CA,93402,5029.0
CA,93405,0.0
CA,93405,84.0
CA,93405,276.0
CA,93405,598.0
CA,93405,3567.0
CA,93405,19836.0
CA,93420,106.0
CA,93420,305.0
CA,93420,602.0
CA,93420,1397.0
CA,93420,9003.0
CA,93420,31460.0
CA,93422,55.0
CA,93422,287.0
CA,93422,1078.0
CA,93422,1508.0
CA,93422,9043.0
CA,93422,15797.0
CA,93426,0.0
CA,93426,0.0
CA,93426,81.0
CA,93426,0.0
CA,93426,717.0
CA,93426,0.0
CA,93427,0.0
CA,93427,90.0
CA,93427,182.0
CA,93427,388.0
CA,93427,2430.0
CA,93427,3286.0
CA,93428,0.0
CA,93428,152.0
CA,93428,127.0
CA,93428,279.0
CA,93428,1688.0
CA,93428,6286.0
CA,93430,0.0
CA,93430,0.0
CA,93430,125.0
CA,93430,200.0
CA,93430,670.0
CA,93430,3238.0
CA,93432,0.0
CA,93432,0.0
CA,93432,82.0
CA,93432,0.0
CA,93432,421.0
CA,93432,974.0
CA,93433,0.0
CA,93433,139.0
CA,93433,341.0
CA,93433,638.0
CA,93433,2195.0
CA,93433,3634.0
CA,93434,0.0
CA,93434,24.0
CA,93434,111.0
CA,93434,233.0
CA,93434,900.0
CA,93434,0.0
CA,93436,45.0
CA,93436,266.0
CA,93436,1135.0
CA,93436,1903.0
CA,93436,6639.0
CA,93436,6784.0
CA,93437,0.0
CA,93437,0.0
CA,93437,0.0
CA,93437,0.0
CA,93437,0.0
CA,93437,0.0
CA,93442,0.0
CA,93442,80.0
CA,93442,311.0
CA,93442,517.0
CA,93442,2145.0
CA,93442,4595.0
CA,93444,58.0
CA,93444,276.0
CA,93444,662.0
CA,93444,1202.0
CA,93444,6334.0
CA,93444,15035.0
CA,93445,0.0
CA,93445,37.0
CA,93445,115.0
CA,93445,231.0
CA,93445,634.0
CA,93445,587.0
CA,93446,176.0
CA,93446,426.0
CA,93446,1176.0
CA,93446,2180.0
CA,93446,10616.0
CA,93446,18619.0
CA,93449,0.0
CA,93449,66.0
CA,93449,301.0
CA,93449,405.0
CA,93449,2653.0
CA,93449,13014.0
CA,93450,0.0
CA,93450,0.0
CA,93450,0.0
CA,93450,0.0
CA,93450,0.0
CA,93450,0.0
CA,93451,0.0
CA,93451,52.0
CA,93451,94.0
CA,93451,143.0
CA,93451,629.0
CA,93451,800.0
CA,93452,0.0
CA,93452,0.0
CA,93452,0.0
CA,93452,0.0
CA,93452,0.0
CA,93452,0.0
CA,93453,0.0
CA,93453,0.0
CA,93453,88.0
CA,93453,122.0
CA,93453,681.0
CA,93453,861.0
CA,93454,0.0
CA,93454,277.0
CA,93454,798.0
CA,93454,1337.0
CA,93454,3678.0
CA,93454,5843.0
CA,93455,50.0
CA,93455,263.0
CA,93455,1302.0
CA,93455,2811.0
CA,93455,12141.0
CA,93455,20403.0
CA,93458,20.0
CA,93458,306.0
CA,93458,718.0
CA,93458,919.0
CA,93458,2503.0
CA,93458,1065.0
CA,93460,0.0
CA,93460,94.0
CA,93460,154.0
CA,93460,232.0
CA,93460,2127.0
CA,93460,17427.0
CA,93461,0.0
CA,93461,0.0
CA,93461,142.0
CA,93461,0.0
CA,93461,0.0
CA,93461,0.0
CA,93463,0.0
CA,93463,122.0
CA,93463,220.0
CA,93463,488.0
CA,93463,2551.0
CA,93463,17189.0
CA,93465,0.0
CA,93465,180.0
CA,93465,248.0
CA,93465,487.0
CA,93465,3939.0
CA,93465,14943.0
CA,93501,0.0
CA,93501,53.0
CA,93501,0.0
CA,93501,217.0
CA,93501,0.0
CA,93501,0.0
CA,93505,0.0
CA,93505,43.0
CA,93505,146.0
CA,93505,246.0
CA,93505,1057.0
CA,93505,0.0
CA,93510,0.0
CA,93510,93.0
CA,93510,264.0
CA,93510,562.0
CA,93510,3835.0
CA,93510,5130.0
CA,93513,0.0
CA,93513,0.0
CA,93513,0.0
CA,93513,0.0
CA,93513,312.0
CA,93513,0.0
CA,93514,0.0
CA,93514,40.0
CA,93514,174.0
CA,93514,409.0
CA,93514,1982.0
CA,93514,2993.0
CA,93516,0.0
CA,93516,0.0
CA,93516,0.0
CA,93516,0.0
CA,93516,0.0
CA,93516,0.0
CA,93517,0.0
CA,93517,0.0
CA,93517,0.0
CA,93517,0.0
CA,93517,0.0
CA,93517,0.0
CA,93518,0.0
CA,93518,0.0
CA,93518,0.0
CA,93518,194.0
CA,93518,0.0
CA,93518,0.0
CA,93523,0.0
CA,93523,0.0
CA,93523,0.0
CA,93523,0.0
CA,93523,307.0
CA,93523,0.0
CA,93526,0.0
CA,93526,0.0
CA,93526,0.0
CA,93526,0.0
CA,93526,0.0
CA,93526,0.0
CA,93527,0.0
CA,93527,0.0
CA,93527,98.0
CA,93527,0.0
CA,93527,448.0
CA,93527,0.0
CA,93531,0.0
CA,93531,0.0
CA,93531,0.0
CA,93531,0.0
CA,93531,205.0
CA,93531,744.0
CA,93532,0.0
CA,93532,0.0
CA,93532,139.0
CA,93532,169.0
CA,93532,1012.0
CA,93532,0.0
CA,93534,11.0
CA,93534,260.0
CA,93534,839.0
CA,93534,1142.0
CA,93534,2454.0
CA,93534,2520.0
CA,93535,33.0
CA,93535,611.0
CA,93535,1905.0
CA,93535,2308.0
CA,93535,4526.0
CA,93535,1379.0
CA,93536,78.0
CA,93536,547.0
CA,93536,2116.0
CA,93536,5108.0
CA,93536,18506.0
CA,93536,15280.0
CA,93543,0.0
CA,93543,100.0
CA,93543,318.0
CA,93543,427.0
CA,93543,1194.0
CA,93543,0.0
CA,93544,0.0
CA,93544,0.0
CA,93544,0.0
CA,93544,0.0
CA,93544,231.0
CA,93544,0.0
CA,93545,0.0
CA,93545,0.0
CA,93545,110.0
CA,93545,0.0
CA,93545,493.0
CA,93545,0.0
CA,93546,0.0
CA,93546,142.0
CA,93546,214.0
CA,93546,250.0
CA,93546,1629.0
CA,93546,6384.0
CA,93550,31.0
CA,93550,605.0
CA,93550,1761.0
CA,93550,1952.0
CA,93550,3735.0
CA,93550,1046.0
CA,93551,39.0
CA,93551,507.0
CA,93551,1668.0
CA,93551,3757.0
CA,93551,17397.0
CA,93551,17508.0
CA,93552,30.0
CA,93552,429.0
CA,93552,1254.0
CA,93552,1727.0
CA,93552,3209.0
CA,93552,939.0
CA,93553,0.0
CA,93553,0.0
CA,93553,95.0
CA,93553,0.0
CA,93553,365.0
CA,93553,0.0
CA,93555,0.0
CA,93555,112.0
CA,93555,561.0
CA,93555,1572.0
CA,93555,4889.0
CA,93555,3125.0
CA,93560,0.0
CA,93560,235.0
CA,93560,636.0
CA,93560,1148.0
CA,93560,2619.0
CA,93560,1150.0
CA,93561,50.0
CA,93561,340.0
CA,93561,665.0
CA,93561,1386.0
CA,93561,6411.0
CA,93561,5021.0
CA,93562,0.0
CA,93562,0.0
CA,93562,0.0
CA,93562,0.0
CA,93562,0.0
CA,93562,0.0
CA,93591,0.0
CA,93591,0.0
CA,93591,101.0
CA,93591,141.0
CA,93591,274.0
CA,93591,0.0
CA,93601,0.0
CA,93601,0.0
CA,93601,102.0
CA,93601,0.0
CA,93601,763.0
CA,93601,0.0
CA,93602,0.0
CA,93602,0.0
CA,93602,92.0
CA,93602,94.0
CA,93602,562.0
CA,93602,526.0
CA,93604,0.0
CA,93604,0.0
CA,93604,0.0
CA,93604,0.0
CA,93604,449.0
CA,93604,0.0
CA,93608,0.0
CA,93608,0.0
CA,93608,0.0
CA,93608,0.0
CA,93608,0.0
CA,93608,0.0
CA,93609,0.0
CA,93609,0.0
CA,93609,186.0
CA,93609,0.0
CA,93609,6339.0
CA,93609,0.0
CA,93610,0.0
CA,93610,56.0
CA,93610,257.0
CA,93610,275.0
CA,93610,1337.0
CA,93610,3063.0
CA,93611,58.0
CA,93611,278.0
CA,93611,1123.0
CA,93611,2376.0
CA,93611,11363.0
CA,93611,19535.0
CA,93612,0.0
CA,93612,167.0
CA,93612,460.0
CA,93612,656.0
CA,93612,2252.0
CA,93612,2158.0
CA,93614,0.0
CA,93614,96.0
CA,93614,217.0
CA,93614,347.0
CA,93614,1726.0
CA,93614,3048.0
CA,93615,0.0
CA,93615,0.0
CA,93615,0.0
CA,93615,0.0
CA,93615,0.0
CA,93615,0.0
CA,93616,0.0
CA,93616,0.0
CA,93616,0.0
CA,93616,216.0
CA,93616,0.0
CA,93616,0.0
CA,93618,0.0
CA,93618,92.0
CA,93618,427.0
CA,93618,339.0
CA,93618,1124.0
CA,93618,1882.0
CA,93619,235.0
CA,93619,552.0
CA,93619,1384.0
CA,93619,3260.0
CA,93619,19887.0
CA,93619,56184.0
CA,93620,0.0
CA,93620,0.0
CA,93620,96.0
CA,93620,175.0
CA,93620,458.0
CA,93620,834.0
CA,93621,0.0
CA,93621,0.0
CA,93621,0.0
CA,93621,0.0
CA,93621,0.0
CA,93621,0.0
CA,93622,0.0
CA,93622,0.0
CA,93622,102.0
CA,93622,0.0
CA,93622,216.0
CA,93622,1737.0
CA,93625,0.0
CA,93625,0.0
CA,93625,199.0
CA,93625,260.0
CA,93625,1026.0
CA,93625,1192.0
CA,93626,0.0
CA,93626,65.0
CA,93626,0.0
CA,93626,117.0
CA,93626,888.0
CA,93626,5551.0
CA,93628,0.0
CA,93628,0.0
CA,93628,0.0
CA,93628,0.0
CA,93628,0.0
CA,93628,0.0
CA,93630,0.0
CA,93630,63.0
CA,93630,191.0
CA,93630,288.0
CA,93630,1166.0
CA,93630,1811.0
CA,93631,0.0
CA,93631,175.0
CA,93631,327.0
CA,93631,632.0
CA,93631,2430.0
CA,93631,6007.0
CA,93635,79.0
CA,93635,302.0
CA,93635,889.0
CA,93635,1411.0
CA,93635,4026.0
CA,93635,2893.0
CA,93636,0.0
CA,93636,112.0
CA,93636,397.0
CA,93636,894.0
CA,93636,3795.0
CA,93636,7193.0
CA,93637,0.0
CA,93637,218.0
CA,93637,635.0
CA,93637,1099.0
CA,93637,2729.0
CA,93637,5272.0
CA,93638,0.0
CA,93638,132.0
CA,93638,403.0
CA,93638,591.0
CA,93638,1268.0
CA,93638,858.0
CA,93640,0.0
CA,93640,0.0
CA,93640,99.0
CA,93640,0.0
CA,93640,0.0
CA,93640,0.0
CA,93641,0.0
CA,93641,0.0
CA,93641,0.0
CA,93641,0.0
CA,93641,0.0
CA,93641,0.0
CA,93643,0.0
CA,93643,59.0
CA,93643,0.0
CA,93643,72.0
CA,93643,353.0
CA,93643,656.0
CA,93644,0.0
CA,93644,29.0
CA,93644,124.0
CA,93644,216.0
CA,93644,955.0
CA,93644,1706.0
CA,93645,0.0
CA,93645,0.0
CA,93645,389.0
CA,93645,0.0
CA,93645,0.0
CA,93645,0.0
CA,93646,0.0
CA,93646,56.0
CA,93646,0.0
CA,93646,0.0
CA,93646,306.0
CA,93646,0.0
CA,93647,0.0
CA,93647,0.0
CA,93647,122.0
CA,93647,0.0
CA,93647,425.0
CA,93647,0.0
CA,93648,0.0
CA,93648,33.0
CA,93648,76.0
CA,93648,206.0
CA,93648,0.0
CA,93648,0.0
CA,93650,0.0
CA,93650,0.0
CA,93650,93.0
CA,93650,0.0
CA,93650,2341.0
CA,93650,0.0
CA,93651,0.0
CA,93651,0.0
CA,93651,126.0
CA,93651,0.0
CA,93651,486.0
CA,93651,1139.0
CA,93652,0.0
CA,93652,0.0
CA,93652,0.0
CA,93652,0.0
CA,93652,0.0
CA,93652,0.0
CA,93653,69.0
CA,93653,0.0
CA,93653,0.0
CA,93653,0.0
CA,93653,420.0
CA,93653,0.0
CA,93654,0.0
CA,93654,115.0
CA,93654,387.0
CA,93654,543.0
CA,93654,1951.0
CA,93654,2682.0
CA,93656,0.0
CA,93656,0.0
CA,93656,102.0
CA,93656,0.0
CA,93656,675.0
CA,93656,0.0
CA,93657,67.0
CA,93657,180.0
CA,93657,740.0
CA,93657,947.0
CA,93657,3243.0
CA,93657,10945.0
CA,93660,0.0
CA,93660,0.0
CA,93660,0.0
CA,93660,0.0
CA,93660,0.0
CA,93660,0.0
CA,93662,0.0
CA,93662,125.0
CA,93662,306.0
CA,93662,523.0
CA,93662,1077.0
CA,93662,1059.0
CA,93664,0.0
CA,93664,0.0
CA,93664,0.0
CA,93664,0.0
CA,93664,213.0
CA,93664,1342.0
CA,93667,0.0
CA,93667,0.0
CA,93667,130.0
CA,93667,0.0
CA,93667,710.0
CA,93667,0.0
CA,93668,0.0
CA,93668,0.0
CA,93668,0.0
CA,93668,0.0
CA,93668,0.0
CA,93668,0.0
CA,93669,0.0
CA,93669,0.0
CA,93669,0.0
CA,93669,0.0
CA,93669,0.0
CA,93669,0.0
CA,93675,0.0
CA,93675,0.0
CA,93675,80.0
CA,93675,114.0
CA,93675,401.0
CA,93675,0.0
CA,93701,0.0
CA,93701,0.0
CA,93701,164.0
CA,93701,0.0
CA,93701,0.0
CA,93701,0.0
CA,93702,0.0
CA,93702,78.0
CA,93702,110.0
CA,93702,118.0
CA,93702,352.0
CA,93702,0.0
CA,93703,0.0
CA,93703,91.0
CA,93703,194.0
CA,93703,146.0
CA,93703,340.0
CA,93703,0.0
CA,93704,0.0
CA,93704,287.0
CA,93704,621.0
CA,93704,1324.0
CA,93704,4082.0
CA,93704,11739.0
CA,93705,0.0
CA,93705,128.0
CA,93705,563.0
CA,93705,621.0
CA,93705,1162.0
CA,93705,634.0
CA,93706,0.0
CA,93706,136.0
CA,93706,222.0
CA,93706,220.0
CA,93706,746.0
CA,93706,3543.0
CA,93710,0.0
CA,93710,148.0
CA,93710,574.0
CA,93710,943.0
CA,93710,2522.0
CA,93710,2529.0
CA,93711,139.0
CA,93711,294.0
CA,93711,865.0
CA,93711,1915.0
CA,93711,9588.0
CA,93711,66685.0
CA,93720,79.0
CA,93720,256.0
CA,93720,1149.0
CA,93720,2676.0
CA,93720,12851.0
CA,93720,31539.0
CA,93721,0.0
CA,93721,62.0
CA,93721,0.0
CA,93721,0.0
CA,93721,962.0
CA,93721,0.0
CA,93722,52.0
CA,93722,395.0
CA,93722,1761.0
CA,93722,2685.0
CA,93722,6575.0
CA,93722,12516.0
CA,93723,0.0
CA,93723,71.0
CA,93723,275.0
CA,93723,599.0
CA,93723,2165.0
CA,93723,3599.0
CA,93725,0.0
CA,93725,98.0
CA,93725,237.0
CA,93725,253.0
CA,93725,593.0
CA,93725,1024.0
CA,93726,0.0
CA,93726,174.0
CA,93726,492.0
CA,93726,528.0
CA,93726,1002.0
CA,93726,610.0
CA,93727,82.0
CA,93727,452.0
CA,93727,1558.0
CA,93727,2648.0
CA,93727,6606.0
CA,93727,10260.0
CA,93728,0.0
CA,93728,49.0
CA,93728,249.0
CA,93728,334.0
CA,93728,755.0
CA,93728,0.0
CA,93730,0.0
CA,93730,193.0
CA,93730,308.0
CA,93730,745.0
CA,93730,4739.0
CA,93730,42855.0
CA,93901,29.0
CA,93901,143.0
CA,93901,685.0
CA,93901,1222.0
CA,93901,5961.0
CA,93901,10062.0
CA,93905,0.0
CA,93905,203.0
CA,93905,757.0
CA,93905,953.0
CA,93905,2910.0
CA,93905,1112.0
CA,93906,70.0
CA,93906,358.0
CA,93906,1229.0
CA,93906,2330.0
CA,93906,7935.0
CA,93906,4183.0
CA,93907,0.0
CA,93907,231.0
CA,93907,515.0
CA,93907,1093.0
CA,93907,6002.0
CA,93907,7199.0
CA,93908,0.0
CA,93908,108.0
CA,93908,352.0
CA,93908,747.0
CA,93908,5713.0
CA,93908,41875.0
CA,93920,0.0
CA,93920,0.0
CA,93920,0.0
CA,93920,410.0
CA,93920,0.0
CA,93920,0.0
CA,93923,87.0
CA,93923,197.0
CA,93923,648.0
CA,93923,638.0
CA,93923,4532.0
CA,93923,53510.0
CA,93924,0.0
CA,93924,114.0
CA,93924,159.0
CA,93924,239.0
CA,93924,2170.0
CA,93924,19311.0
CA,93925,0.0
CA,93925,0.0
CA,93925,0.0
CA,93925,0.0
CA,93925,368.0
CA,93925,0.0
CA,93926,0.0
CA,93926,31.0
CA,93926,168.0
CA,93926,245.0
CA,93926,981.0
CA,93926,777.0
CA,93927,0.0
CA,93927,54.0
CA,93927,246.0
CA,93927,375.0
CA,93927,939.0
CA,93927,1527.0
CA,93930,0.0
CA,93930,165.0
CA,93930,212.0
CA,93930,276.0
CA,93930,1183.0
CA,93930,1899.0
CA,93933,27.0
CA,93933,269.0
CA,93933,472.0
CA,93933,1185.0
CA,93933,6054.0
CA,93933,7149.0
CA,93940,126.0
CA,93940,226.0
CA,93940,707.0
CA,93940,1425.0
CA,93940,7559.0
CA,93940,35910.0
CA,93950,0.0
CA,93950,211.0
CA,93950,365.0
CA,93950,855.0
CA,93950,5098.0
CA,93950,17371.0
CA,93953,38.0
CA,93953,0.0
CA,93953,102.0
CA,93953,166.0
CA,93953,1569.0
CA,93953,47687.0
CA,93955,21.0
CA,93955,176.0
CA,93955,574.0
CA,93955,978.0
CA,93955,3883.0
CA,93955,3306.0
CA,93960,0.0
CA,93960,97.0
CA,93960,399.0
CA,93960,657.0
CA,93960,2108.0
CA,93960,3049.0
CA,94002,103.0
CA,94002,139.0
CA,94002,717.0
CA,94002,778.0
CA,94002,8505.0
CA,94002,132258.0
CA,94005,0.0
CA,94005,0.0
CA,94005,183.0
CA,94005,196.0
CA,94005,1955.0
CA,94005,13771.0
CA,94010,493.0
CA,94010,619.0
CA,94010,886.0
CA,94010,1365.0
CA,94010,11369.0
CA,94010,759163.0
CA,94014,59.0
CA,94014,330.0
CA,94014,1250.0
CA,94014,2475.0
CA,94014,10517.0
CA,94014,13605.0
CA,94015,107.0
CA,94015,496.0
CA,94015,1494.0
CA,94015,2893.0
CA,94015,15922.0
CA,94015,25120.0
CA,94019,101.0
CA,94019,193.0
CA,94019,443.0
CA,94019,860.0
CA,94019,5098.0
CA,94019,61307.0
CA,94020,0.0
CA,94020,0.0
CA,94020,106.0
CA,94020,0.0
CA,94020,589.0
CA,94020,4123.0
CA,94022,373.0
CA,94022,467.0
CA,94022,476.0
CA,94022,544.0
CA,94022,7065.0
CA,94022,624691.0
CA,94024,224.0
CA,94024,490.0
CA,94024,490.0
CA,94024,556.0
CA,94024,6585.0
CA,94024,440571.0
CA,94025,233.0
CA,94025,568.0
CA,94025,846.0
CA,94025,1438.0
CA,94025,11326.0
CA,94025,637227.0
CA,94027,462.0
CA,94027,0.0
CA,94027,425.0
CA,94027,159.0
CA,94027,2833.0
CA,94027,583449.0
CA,94028,121.0
CA,94028,0.0
CA,94028,163.0
CA,94028,318.0
CA,94028,3318.0
CA,94028,251856.0
CA,94030,65.0
CA,94030,218.0
CA,94030,476.0
CA,94030,1097.0
CA,94030,7663.0
CA,94030,56927.0
CA,94038,0.0
CA,94038,60.0
CA,94038,0.0
CA,94038,106.0
CA,94038,1104.0
CA,94038,5692.0
CA,94040,104.0
CA,94040,127.0
CA,94040,470.0
CA,94040,710.0
CA,94040,7568.0
CA,94040,157657.0
CA,94041,0.0
CA,94041,125.0
CA,94041,156.0
CA,94041,269.0
CA,94041,3076.0
CA,94041,66992.0
CA,94043,0.0
CA,94043,185.0
CA,94043,454.0
CA,94043,846.0
CA,94043,9357.0
CA,94043,105964.0
CA,94044,178.0
CA,94044,247.0
